Date,Symbol,Prev Close,Open,High,Prev Low,Prev high,Previous VWAP,Previous Volume,Previous Percentage,PreviousValue change,Previous Nifty 50,Previous Nifty 100,Previous Sensex,Buy Don?t buy
9/6/2012,RELIANCE,779.6,766.3,779.95,764.2,771.15,770.94,3012632,-1.1,-8.45,5343.65,5209.65,17701.07,NO
9/7/2012,RELIANCE,771.15,778.7,774.6,764,768.2,769.14,1212105,-0.38,-2.95,5361.9,5228.65,17780.93,YES
9/8/2012,RELIANCE,768.2,793.5,796.5,778.5,791.75,790.48,3159455,2.97,23.55,5336.1,5210.4,17711.8,YES
9/10/2012,RELIANCE,791.75,800,799,793.2,796,795.39,166487,0.53,4.25,5404.45,5268.25,17916.13,YES
9/11/2012,RELIANCE,796,789.5,803.35,789.15,792.05,793.11,2006068,-0.5,-3.95,5435.2,5294.05,18023.95,NO
9/12/2012,RELIANCE,792.05,793.5,795.85,783.2,791,791.39,3122198,-0.13,-1.05,5528.35,5368.3,18284.75,YES
9/13/2012,RELIANCE,791,798.1,799.7,789.45,798.1,794.67,1776753,0.89,7.1,5631.75,5461.25,18619.9,YES
9/14/2012,RELIANCE,798.1,813,808.5,794.3,799.15,802.23,2669369,0.13,1.05,5602.4,5448.1,18514.72,YES
9/17/2012,RELIANCE,799.15,848.1,845.7,809.55,841.75,831.09,8300472,5.06,42.6,5536.95,5404.15,18292.22,YES
9/18/2012,RELIANCE,841.75,870.2,881.6,848.1,873.75,869.46,9698936,3.66,32,5577,5437.1,18411.2,YES
9/20/2012,RELIANCE,873.75,840.7,873.9,851.3,855.6,860.8,3953604,-2.12,-18.15,5691.95,5546.15,18756.31,NO
9/21/2012,RELIANCE,855.6,833,848.3,828.25,832.5,839.09,3499635,-2.77,-23.1,5674.9,5537.7,18708.01,NO
9/24/2012,RELIANCE,832.5,850,854.7,832,850.3,844.48,8214274,2.09,17.8,5653.4,5523.35,18644.54,YES
9/25/2012,RELIANCE,850.3,838,857.8,832.75,836.35,845.74,3407033,-1.67,-13.95,5673.75,5540.95,18659.75,NO
9/26/2012,RELIANCE,836.35,838,844.8,830.25,839.75,839.53,3163188,0.4,3.4,5684.8,5557.45,18704.98,YES
9/27/2012,RELIANCE,839.75,845.2,849.7,833.85,844.75,842.59,3807711,0.59,5,5704.75,5585.1,18784.64,YES
9/28/2012,RELIANCE,844.75,837,848,824.25,829.85,833.95,6953585,-1.8,-14.9,5727.7,5609.7,18841.49,NO
10/1/2012,RELIANCE,829.85,840,847.9,834.35,837.2,841.02,3227049,0.88,7.35,5751.55,5635.25,18939.75,YES
10/3/2012,RELIANCE,837.2,834.45,842.3,829.25,833.5,834.99,1991469,-0.44,-3.7,5815,5695.4,19115.89,NO
10/4/2012,RELIANCE,833.5,850.55,853.45,834.25,846.1,845.93,5006639,1.49,12.6,5751.85,5637.45,18969.19,YES
10/5/2012,RELIANCE,846.1,859.9,858.9,849.1,852.9,853.87,2886232,0.8,6.8,5708.15,5594.85,18796.25,YES
10/8/2012,RELIANCE,852.9,854.55,862,682.35,857.8,846.95,3592138,0.57,4.9,5671.15,5568.05,18699.19,YES
10/9/2012,RELIANCE,857.8,825.5,854.55,816.25,819.4,828.39,4775793,-4.69,-38.4,5663.5,5553.35,18627.37,NO
10/10/2012,RELIANCE,819.4,811,826.7,813.1,815.3,819.34,2651961,-0.5,-4.1,5681.7,5577.85,18727.1,NO
10/11/2012,RELIANCE,815.3,819,822.3,807.4,816,816.42,2144325,0.09,0.7,5674.25,5571.5,18690.99,YES
10/12/2012,RELIANCE,816,818.8,822,809.3,819.95,816.32,2710338,0.48,3.95,5705.6,5594.6,18784.75,YES
10/15/2012,RELIANCE,819.95,819,826.4,816.05,818.9,820.73,2429045,-0.13,-1.05,5681.1,5566.9,18667.72,NO
10/16/2012,RELIANCE,818.9,838.9,829.9,819,823.05,824.08,2555825,0.5,4.15,5675.3,5562.8,18653.6,YES
10/17/2012,RELIANCE,823.05,816.05,839.95,810,812.45,822.71,5068137,-1.3,-10.6,5703.3,5592.9,18768,NO
10/18/2012,RELIANCE,812.45,807.25,817.4,801.55,805.15,805.58,4780912,-0.91,-7.3,5667.6,5558.35,18655.93,NO
10/19/2012,RELIANCE,805.15,807.7,816,797,811.3,807.81,6080686,0.76,6.15,5715.65,5600,18803.62,YES
10/22/2012,RELIANCE,811.3,795.2,810.5,799.35,802.8,804.11,2891282,-1.06,-8.5,5688.8,5574.5,18712.41,NO
10/23/2012,RELIANCE,802.8,813.5,816.95,791.7,815.6,810.4,3237961,1.57,12.8,5683.55,5569.1,18715.35,YES
10/25/2012,RELIANCE,815.6,810.1,814.8,804.8,809.95,809.42,2170107,-0.7,-5.65,5665.2,5543.9,18656,NO
10/26/2012,RELIANCE,809.95,803.2,818.7,807.2,810.4,812.99,4127449,0.06,0.45,5656.35,5531.45,18642.01,NO
10/29/2012,RELIANCE,810.4,802.35,806,792.15,798.95,798.26,1936406,-1.43,-11.45,5596.75,5475.1,18436.79,NO
10/30/2012,RELIANCE,798.95,810,814.4,802.35,811.2,810.81,2511242,1.51,12.25,5609.85,5495,18487.9,YES
10/31/2012,RELIANCE,811.2,803.15,811.8,799.15,803.25,805.21,2134370,-0.99,-7.95,5696.35,5575.15,18692.15,NO
11/1/2012,RELIANCE,803.25,795,807.35,798,805.5,803.84,2153819,0.28,2.25,5693.05,5577.7,18749.37,NO
11/2/2012,RELIANCE,805.5,812,808.8,788.7,807.1,801.72,4201156,0.2,1.6,5694.1,5577.35,18739.97,YES
11/5/2012,RELIANCE,807.1,803.65,814.9,802.5,807.95,806.54,2639614,0.11,0.85,5718.6,5600.55,18802.82,NO
11/6/2012,RELIANCE,807.95,804,808.95,801.85,806.15,805.78,1158128,-0.22,-1.8,5709,5601.6,18779.74,NO
11/7/2012,RELIANCE,806.15,802,807.4,796.25,805.45,800.49,3531643,-0.09,-0.7,5731.1,5621.35,18832.75,NO
11/8/2012,RELIANCE,805.45,793,805.3,798,800.85,802.34,2381384,-0.57,-4.6,5688.45,5579.75,18691.02,NO
11/9/2012,RELIANCE,800.85,793.35,798.3,789.75,796.6,793.77,2837737,-0.53,-4.25,5689.7,5594.35,18728.95,NO
11/12/2012,RELIANCE,796.6,785.85,803.5,785,787.65,792.48,2421910,-1.14,-8.95,5650.35,5561.3,18590.07,NO
11/13/2012,RELIANCE,787.65,789.15,789.4,779,786.65,782.91,2894127,-0.13,-1,5624.8,5541.4,18491.49,YES
11/15/2012,RELIANCE,786.65,788.85,792.2,783.4,789.6,789.24,765533,0.37,2.95,5577.3,5492.8,18349.53,YES
11/16/2012,RELIANCE,789.6,787.4,788.85,777.05,784.6,781.69,3486440,-0.64,-5,5604.8,5507.75,18422.69,NO
11/19/2012,RELIANCE,784.6,775.25,792.65,771,775.15,782.62,3281968,-1.22,-9.45,5582.5,5485.05,18379.9,NO
11/20/2012,RELIANCE,775.15,780.7,778.25,761.35,774.3,769.48,4737114,-0.11,-0.85,5628.6,5527.45,18510.94,YES
11/21/2012,RELIANCE,774.3,766.5,780.7,762.2,765.35,770.55,2156459,-1.17,-8.95,5635.45,5538.75,18543.95,NO
11/22/2012,RELIANCE,765.35,773.05,773.9,761.1,771.2,767.19,1968764,0.76,5.85,5648.65,5553.35,18574.36,YES
11/23/2012,RELIANCE,771.2,766,773.7,761.4,765.85,766.6,2397131,-0.7,-5.35,5658.5,5573.35,18616.55,NO
11/26/2012,RELIANCE,765.85,774.9,775.8,766,773.75,771.91,1707395,1.02,7.9,5736.7,5652.4,18873.63,YES
11/27/2012,RELIANCE,773.75,777,779.45,771,773.65,774.64,1038412,-0.01,-0.1,5836,5744.1,19229.7,YES
11/29/2012,RELIANCE,773.65,786,788,774,786.8,782.99,2470660,1.67,13.15,5878.25,5785.05,19342.83,YES
11/30/2012,RELIANCE,786.8,796.05,804,782.65,798.3,797.35,4483489,1.44,11.5,5866.8,5782.25,19277.58,YES
12/3/2012,RELIANCE,798.3,795,808,790,793.7,797.44,4170481,-0.58,-4.6,5906.6,5820.25,19397.98,NO
12/4/2012,RELIANCE,793.7,806.15,807,789.75,804,799.83,2359017,1.28,10.3,5926.3,5838.1,19475.09,YES
12/5/2012,RELIANCE,804,828.25,825.7,806,824.7,817.63,3492574,2.51,20.7,5934,5851.55,19514.88,YES
12/6/2012,RELIANCE,824.7,835.95,837.1,820.6,832.6,831.25,3089629,0.95,7.9,5916.05,5832.05,19442.19,YES
12/7/2012,RELIANCE,832.6,841.05,845.85,822,843.9,833.3,2636685,1.34,11.3,5923.8,5841.95,19466.29,YES
12/10/2012,RELIANCE,843.9,834.6,849.7,830.45,834.6,842.05,3014740,-1.11,-9.3,5917.8,5832.65,19432.54,NO
12/11/2012,RELIANCE,834.6,832,837.95,821.25,828.3,828.13,1869316,-0.76,-6.3,5900.35,5818.7,19403.66,NO
12/12/2012,RELIANCE,828.3,825,838.35,814.5,820.05,825.7,3715258,-1.01,-8.25,5846.9,5765.65,19217.96,NO
12/13/2012,RELIANCE,820.05,832.6,834.8,819.35,832.6,828.21,2314044,1.51,12.55,5860.5,5783.6,19290.92,YES
12/14/2012,RELIANCE,832.6,834.5,841,830.4,834.25,835.71,2652270,0.2,1.65,5873.6,5799.35,19293.01,YES
12/17/2012,RELIANCE,834.25,834.5,846.8,828.5,839.25,839.87,2045918,0.6,5,5917.3,5848.7,19429.91,YES
12/18/2012,RELIANCE,839.25,834.5,844.4,831,834.15,838.33,1656401,-0.61,-5.1,5934.45,5868.5,19511.41,NO
12/19/2012,RELIANCE,834.15,835.2,839.45,826,831.4,831.21,1827793,-0.33,-2.75,5888,5830.65,19394.55,YES
12/20/2012,RELIANCE,831.4,841.95,843.05,834.05,839.5,839,1993015,0.96,8.1,5869,5803.15,19278,YES
12/21/2012,RELIANCE,839.5,833,841.95,829.5,837.85,835.8,2189272,-0.2,-1.65,5864.95,5801.1,19302.47,NO
12/24/2012,RELIANCE,837.85,825.6,834.5,822.2,825.25,828.79,2149301,-1.53,-12.6,5930.2,5860.65,19479.84,NO
12/26/2012,RELIANCE,825.25,822,827.35,815.6,820.7,819.68,1303847,-0.55,-4.55,5887.15,5821.5,19364.08,NO
12/27/2012,RELIANCE,820.7,830.3,835.9,822,828.25,829.29,1331218,0.91,7.55,5901.2,5839.7,19422.59,YES
12/28/2012,RELIANCE,828.25,823.5,832,815.1,817.7,823.18,3680616,-1.29,-10.55,5937.65,5875.15,19513.45,NO
12/31/2012,RELIANCE,817.7,840.3,846,821.55,840.25,835.03,3326023,2.68,22.55,5982.6,5923.95,19693.3,YES
1/1/2013,RELIANCE,840.25,844,849.8,836.8,839.55,841.78,2224287,-0.08,-0.7,6015.8,5957.4,19771.03,YES
1/2/2013,RELIANCE,839.55,844,846.6,839.1,840.7,842.74,1561532,0.14,1.15,6011.95,5958.65,19782.59,YES
1/3/2013,RELIANCE,840.7,848.6,856,842.55,847.95,849.46,3072592,0.86,7.25,6042.15,5983.25,19820.56,YES
1/4/2013,RELIANCE,847.95,861.9,862,844.6,860.75,855.58,3946902,1.49,12.8,5983.45,5935.1,19681.38,YES
1/7/2013,RELIANCE,860.75,865.7,864.6,853.55,861.85,860.42,3041614,0.13,1.1,6006.2,5953.9,19770.21,YES
1/8/2013,RELIANCE,861.85,855.1,871,851.8,856.6,860.91,3498964,-0.61,-5.25,5998.8,5946.1,19728.02,NO
1/9/2013,RELIANCE,856.6,852.4,858.1,847.9,850.65,852.15,3194175,-0.7,-5.95,6012.4,5955.6,19813.64,NO
1/10/2013,RELIANCE,850.65,857.75,859.85,848.65,852.7,854.64,3902332,0.24,2.05,5967.2,5906,19689.09,YES
1/11/2013,RELIANCE,852.7,852.5,858.95,847,850.05,851.17,2112066,-0.31,-2.65,6037.85,5978.4,19999.82,NO
1/14/2013,RELIANCE,850.05,841,853,836.25,839.9,841.17,1840162,-1.21,-10.15,6049,5990.5,19978.19,NO
1/15/2013,RELIANCE,839.9,846.15,853,839,847.55,844.16,1614000,0.9,7.65,6001.25,5937.9,19846.42,YES
1/16/2013,RELIANCE,847.55,846.05,851.8,838,847.15,844.51,2374487,-0.05,-0.4,6059.85,5987.95,20038.67,NO
1/17/2013,RELIANCE,847.15,862.1,870.9,846.05,861.35,864.11,4469088,1.65,14.2,6085.75,6005.9,20132.83,YES
1/18/2013,RELIANCE,861.35,895,893.55,859.75,890,879.41,5055697,3.22,28.65,6080.15,6003.45,20102.43,YES
1/21/2013,RELIANCE,890,938.1,902.95,885.65,900.2,895.99,5201345,1.13,10.2,6052.85,5971.4,19997.04,YES
1/22/2013,RELIANCE,900.2,920,955,918.05,919.95,930.67,10047910,2.15,19.75,6046.2,5961.1,20017.2,YES
1/23/2013,RELIANCE,919.95,922.1,930.7,915.55,920.05,925.11,4266371,0.01,0.1,6024.5,5928.15,19945.69,YES
1/24/2013,RELIANCE,920.05,925,928.8,916.2,923.05,922.25,2674869,0.33,3,6082.1,5990.35,20129,YES
1/25/2013,RELIANCE,923.05,916.25,928.35,907,915.55,915.97,3071712,-0.82,-7.5,6064.7,5977,20080.31,NO
1/28/2013,RELIANCE,915.55,911.35,917.35,905.1,912.2,910.25,3220389,-0.37,-3.35,6065,5970.6,20014.8,NO
1/29/2013,RELIANCE,912.2,895,913.15,895,897.55,900.48,3063239,-1.63,-14.65,6045.65,5952.85,19987.28,NO
1/30/2013,RELIANCE,897.55,887.5,902,880.1,882.85,891.4,3529188,-1.67,-14.7,6040.95,5956.25,19907.21,NO
1/31/2013,RELIANCE,882.85,896.65,903.4,887.5,899.4,898.26,4032649,1.84,16.55,6025.2,5945.7,19860.97,YES
2/1/2013,RELIANCE,899.4,891.35,898,883.1,886.65,887.69,3825017,-1.44,-12.75,5948.2,5876.75,19665.54,NO
2/4/2013,RELIANCE,886.65,896.05,899.8,883.6,894,892.3,1863597,0.82,7.35,5988.05,5906.5,19737.77,YES
2/5/2013,RELIANCE,894,884,901,884.1,886.7,892.96,3130914,-0.82,-7.3,5936.45,5866.45,19589.44,NO
2/6/2013,RELIANCE,886.7,880.45,885.9,873,874.75,876.88,2219184,-1.37,-11.95,5929.1,5853.85,19577.19,NO
2/7/2013,RELIANCE,874.75,871.6,882.9,870.8,875.65,877.32,2257604,0.1,0.9,5920.05,5840.35,19517.59,NO
2/8/2013,RELIANCE,875.65,869.95,882,868.35,872.9,874.4,1952688,-0.32,-2.75,5894.35,5818.05,19489.87,NO
2/11/2013,RELIANCE,872.9,865,874,857,863.55,865.98,2190791,-1.08,-9.35,5943.15,5861.45,19601.69,NO
2/12/2013,RELIANCE,863.55,868.6,875,860.6,868.4,868.66,1904074,0.56,4.85,5933.2,5846.6,19626.81,YES
2/13/2013,RELIANCE,868.4,884,880.35,865.2,875.45,873.93,2223818,0.81,7.05,5869.95,5781.15,19449.83,YES
2/14/2013,RELIANCE,875.45,880,888,872.5,879,881.76,2407720,0.4,3.55,5888.65,5799.25,19496.25,YES
2/15/2013,RELIANCE,879,854.9,883.45,851,856.05,868.12,2808132,-2.68,-22.95,5900.2,5812.7,19523.7,NO
2/18/2013,RELIANCE,856.05,848,857.4,834.1,845.8,844.06,3289431,-1.21,-10.25,5966.3,5876.3,19717.94,NO
2/19/2013,RELIANCE,845.8,849,854.6,843.2,847.5,849.98,1213793,0.2,1.7,5909.65,5826.85,19549.05,YES
2/20/2013,RELIANCE,847.5,857.95,855,834.25,848.4,842.32,2212004,0.11,0.9,5837.95,5748.85,19341.9,YES
2/21/2013,RELIANCE,848.4,869,878.85,856.6,874.8,869.85,3399774,3.02,26.4,5870.55,5779.85,19365.33,YES
2/22/2013,RELIANCE,874.8,858.5,876.8,853.65,859.2,863.96,3706369,-1.82,-15.6,5838.3,5747.15,19290.66,NO
2/25/2013,RELIANCE,859.2,864,872,858,862.6,865.72,2223041,0.39,3.4,5784.9,5692.45,19090.32,YES
2/26/2013,RELIANCE,862.6,849.7,864.95,851,854.35,854.99,2258056,-0.97,-8.25,5834.35,5743.8,19264.8,NO
2/27/2013,RELIANCE,854.35,830,849.7,818.75,823.5,831.39,3080139,-3.75,-30.85,5702.45,5613.05,18876.68,NO
2/28/2013,RELIANCE,823.5,837.2,840.95,827.15,831.3,833.99,4048013,0.94,7.8,5704.7,5622.3,18920.9,YES
3/1/2013,RELIANCE,831.3,816,839.55,805.75,813.85,819,6324405,-2.14,-17.45,5722.45,5630.2,18943.62,NO
3/4/2013,RELIANCE,813.85,808.9,818.5,805.5,810.4,811.41,3178835,-0.43,-3.45,5816.4,5721.15,19254.2,NO
3/5/2013,RELIANCE,810.4,819.1,818.25,804.9,812.6,812.14,3416863,0.27,2.2,5801.3,5712.5,19222.05,YES
3/6/2013,RELIANCE,812.6,831.9,834.45,819.1,826.35,827.47,3008011,1.66,13.75,5883.65,5784.85,19478.67,YES
3/7/2013,RELIANCE,826.35,831.25,838.4,826.7,835.25,833.46,2463693,1.07,8.9,5946.1,5846.3,19679.88,YES
3/8/2013,RELIANCE,835.25,843,841.5,824.05,836.5,830.21,2406954,0.15,1.25,5944.6,5846.4,19675.81,YES
3/11/2013,RELIANCE,836.5,852.1,854.7,840,851.3,847.87,2315993,1.74,14.8,5884.8,5787.95,19511.97,YES
3/12/2013,RELIANCE,851.3,850.5,860.6,840.05,844.5,852.03,2415898,-0.81,-6.8,5845.95,5742.3,19367.26,NO
3/13/2013,RELIANCE,844.5,842.2,854.5,843.55,847.85,849.93,1954963,0.4,3.35,5914.9,5808.2,19570.01,NO
3/14/2013,RELIANCE,847.85,844,856.6,840.2,845,849.89,2149116,-0.34,-2.85,5816.75,5721.45,19282.63,NO
3/15/2013,RELIANCE,845,864.75,863.45,835.25,860.05,851.07,3380827,1.75,15.05,5859.5,5757.3,19345.91,YES
3/18/2013,RELIANCE,860.05,835,869.4,838.3,843.65,849.45,2924340,-1.94,-16.4,5740.55,5640.2,19026.46,NO
3/19/2013,RELIANCE,843.65,836.6,843.5,830.8,834.3,836.76,1833998,-1.12,-9.35,5705.9,5595.2,18926.21,NO
3/20/2013,RELIANCE,834.3,829.4,839,811.9,825,824.98,4107716,-1.13,-9.3,5659.8,5550.2,18784.93,NO
3/21/2013,RELIANCE,825,825,829.8,813.35,822.7,820.16,4612611,-0.28,-2.3,5707.3,5590.6,18894.13,YES
3/22/2013,RELIANCE,822.7,808.3,832.8,804.75,812.6,820.76,3808222,-1.24,-10.1,5613.75,5506.35,18645.09,NO
3/25/2013,RELIANCE,812.6,820.6,821,804.35,810.6,811.54,2714879,-0.25,-2,5647.75,5536.2,18702.46,YES
3/26/2013,RELIANCE,810.6,802.5,823.35,802.25,809.25,814.29,3213575,-0.17,-1.35,5697.35,5592.4,18890.81,NO
3/28/2013,RELIANCE,809.25,785,805,780,783.35,790.33,4449515,-3.31,-25.9,5701.7,5600.35,18863.82,NO
4/1/2013,RELIANCE,783.35,781,785.95,764.4,772.9,773.51,6060564,-1.35,-10.45,5740.2,5646.45,19034,NO
4/2/2013,RELIANCE,772.9,780.2,790.8,773.8,778.75,779.78,1903323,0.75,5.85,5640.65,5548.4,18731.38,YES
4/3/2013,RELIANCE,778.75,797.8,796.5,778.3,793.9,788.57,2539732,1.91,15.15,5568.1,5477.75,18493.67,YES
4/4/2013,RELIANCE,793.9,772.5,799,771,776.55,786.99,2130749,-2.23,-17.35,5550.5,5464.25,18455.8,NO
4/5/2013,RELIANCE,776.55,769,777.95,764.2,767.55,769.23,2723719,-1.17,-9,5568.75,5485.95,18481.47,NO
4/8/2013,RELIANCE,767.55,778.1,782.4,767.7,780.1,776.36,2969243,1.61,12.55,5536.25,5450.5,18355.14,YES
4/9/2013,RELIANCE,780.1,792.1,794.35,778,789.4,788.45,2029499,1.18,9.3,5601.65,5513.4,18577.52,YES
4/10/2013,RELIANCE,789.4,780.1,795.6,771.1,776.95,783.91,2990299,-1.6,-12.45,5520.7,5442.6,18275.66,NO
4/11/2013,RELIANCE,776.95,784,783.95,771.6,779.4,777.87,2786488,0.31,2.45,5508.5,5437.85,18196.09,YES
4/12/2013,RELIANCE,779.4,767,785.1,764.15,771.1,771.37,2612370,-1.08,-8.3,5562.45,5480.45,18356.32,NO
4/15/2013,RELIANCE,771.1,773.05,780.4,765,775.35,774.4,2594372,0.55,4.25,5708.65,5619.7,18773.45,YES
4/16/2013,RELIANCE,775.35,797,799.95,773.05,793.6,789.79,3699483,2.3,18.25,5682.7,5598.85,18695.34,YES
4/17/2013,RELIANCE,793.6,805.85,810,785.4,804.95,801.67,4062976,1.41,11.35,5789.85,5700.9,18989.78,YES
4/18/2013,RELIANCE,804.95,776.5,809.6,769.2,773.7,781.78,7338828,-4.04,-31.25,5843.1,5757.7,19210.26,NO
4/22/2013,RELIANCE,773.7,786,785.2,772.65,781.6,779.71,3152921,1.01,7.9,5856.1,5765.85,19192.11,YES
4/23/2013,RELIANCE,781.6,791.5,794.7,778.3,789.75,788.06,2923783,1.03,8.15,5899.75,5808.4,19376,YES
4/25/2013,RELIANCE,789.75,807.6,805.8,786.05,803.7,796.84,2824426,1.74,13.95,5877.6,5785.5,19306.67,YES
4/26/2013,RELIANCE,803.7,813,826.6,807.6,819.65,818.62,5925225,1.95,15.95,5932.6,5843.45,19492.83,YES
4/29/2013,RELIANCE,819.65,793.1,825,789.7,792.4,803.95,4766434,-3.44,-27.25,5911.4,5828.85,19459.33,NO
4/30/2013,RELIANCE,792.4,793.65,798.9,788.45,792.65,792.93,4793061,0.03,0.25,5993.5,5912.8,19707.95,YES
5/2/2013,RELIANCE,792.65,787.4,796.65,777.15,788.2,785.65,4011397,-0.56,-4.45,5944.9,5869.3,19571.66,NO
5/3/2013,RELIANCE,788.2,803,807,783.4,802.9,796.38,6225752,1.83,14.7,5983.45,5910.3,19697.33,YES
5/6/2013,RELIANCE,802.9,802.2,815.9,794.9,800.5,806.48,2952640,-0.3,-2.4,6064.15,5986.15,19950.22,NO
5/7/2013,RELIANCE,800.5,821.5,824.95,802.2,821.6,817.64,2139146,2.57,21.1,6078.35,5994.4,20015.86,YES
5/8/2013,RELIANCE,821.6,830.1,835.9,819.65,828.15,826.94,3778450,0.79,6.55,6046.25,5964.5,19911.08,YES
5/9/2013,RELIANCE,828.15,828.4,832.9,822.05,829.65,827.8,2710630,0.18,1.5,6088.2,6005.95,20091.93,YES
5/10/2013,RELIANCE,829.65,814.7,831.65,815,818.1,819.62,1870391,-1.41,-11.55,6098.2,6017.25,20073.41,NO
5/11/2013,RELIANCE,818.1,813.4,820.5,809.2,812.95,814.66,2075931,-0.63,-5.15,5989.7,5913.25,19715.8,NO
5/13/2013,RELIANCE,812.95,813.35,814.9,812,814.1,813.79,111054,0.14,1.15,6018.85,5943.6,19798.18,YES
5/14/2013,RELIANCE,814.1,800.55,825.5,798.8,803,812.59,2077188,-1.38,-11.1,6128.25,6048.55,20167.93,NO
5/15/2013,RELIANCE,803,802,809,795.6,798.15,803.28,2017950,-0.61,-4.85,6172.95,6093.35,20267.6,NO
5/16/2013,RELIANCE,798.15,816,820.8,802,819,813.64,2572806,2.55,20.85,6198,6122.95,20277.76,YES
5/17/2013,RELIANCE,819,840.65,843.8,815.5,840.65,834.91,3473901,2.58,21.65,6152.35,6072.15,20227.17,YES
5/20/2013,RELIANCE,840.65,837.4,844.7,823.3,835.5,833.22,2853857,-0.62,-5.15,6127.05,6048.65,20150.69,NO
5/21/2013,RELIANCE,835.5,831.1,855,828.75,831.15,842.53,3025949,-0.52,-4.35,6050.4,5972.85,19971.37,NO
5/22/2013,RELIANCE,831.15,830.1,840,825.3,828.6,832.71,2421664,-0.31,-2.55,6010.7,5930.85,19765.32,NO
5/23/2013,RELIANCE,828.6,811.65,834,813.5,818.75,820.9,2875414,-1.2,-9.85,5989.4,5917.3,19750.67,NO
5/24/2013,RELIANCE,818.75,793.4,816,780.1,784.45,796.68,2925439,-4.37,-34.3,6086.35,6008.8,20056.28,NO
5/27/2013,RELIANCE,784.45,802.75,794.7,779.2,786.45,788.58,1823040,0.25,2,6120.45,6038.05,20202.51,YES
5/28/2013,RELIANCE,786.45,830,832.8,801,828.3,820.2,4333130,5.05,41.85,6072.15,5989.55,20066.94,YES
5/29/2013,RELIANCE,828.3,840.5,846.9,826.2,843.4,836.84,4968154,1.79,15.1,6098.7,6013.5,20186.67,YES
5/30/2013,RELIANCE,843.4,845,849.8,833.45,847.9,841.59,5886563,0.53,4.5,5997.35,5922.25,19859.22,YES
5/31/2013,RELIANCE,847.9,834.1,846,830,836.8,836.76,4165950,-1.33,-11.1,5941.1,5880.35,19605.68,NO
6/3/2013,RELIANCE,836.8,803.7,835.75,802.1,806.3,812.13,3922347,-3.78,-30.5,5908.3,5855.45,19532.42,NO
6/4/2013,RELIANCE,806.3,790.6,805.35,785.25,787.9,790.36,3237910,-2.34,-18.4,5895,5842.95,19503.68,NO
6/5/2013,RELIANCE,787.9,780.5,799.8,779.15,780.2,790.21,3372217,-0.99,-7.7,5900.05,5847.95,19522.31,NO
6/6/2013,RELIANCE,780.2,800,804.3,780.5,802,794.01,2914171,2.72,21.8,5907.9,5847.8,19530.35,YES
6/7/2013,RELIANCE,802,794.2,803.9,788.1,792,794.02,3911834,-1.26,-10,5848.75,5778.9,19382.22,NO
6/10/2013,RELIANCE,792,789,802,781,783.6,792.51,2153414,-1.07,-8.4,5771.75,5697.85,19103.96,NO
6/11/2013,RELIANCE,783.6,783.5,795.5,782,789.35,788.95,2597020,0.73,5.75,5709.35,5629.4,18897.49,NO
6/12/2013,RELIANCE,789.35,783.05,791.5,775.3,785.6,784.74,3026936,-0.48,-3.75,5748.95,5662.45,18959.83,NO
6/13/2013,RELIANCE,785.6,783,797.5,782.2,790.8,790.15,2920051,0.66,5.2,5820.4,5730.55,19249.9,NO
6/14/2013,RELIANCE,790.8,796.2,792.9,780.55,789.8,787.26,2223263,-0.13,-1,5841.9,5757.7,19329.17,YES
6/17/2013,RELIANCE,789.8,815.5,819.85,796.1,814.65,809.25,4017490,3.05,24.85,5805.75,5730.15,19224.09,YES
6/18/2013,RELIANCE,814.65,823.7,827.9,811.1,825.55,820.95,2534907,1.32,10.9,5754.15,5686.05,19069.2,YES
6/19/2013,RELIANCE,825.55,822,837.5,817.45,823.4,828.19,3579236,-0.26,-2.15,5639.9,5571.8,18695.8,NO
6/20/2013,RELIANCE,823.4,817.9,833.25,814.9,831.7,824.7,3961700,1,8.3,5638.05,5561.5,18714.06,NO
6/21/2013,RELIANCE,831.7,799.9,817.9,795,798,804.43,3982470,-4.22,-33.7,5606.95,5519.95,18602.25,NO
6/24/2013,RELIANCE,798,790,810.35,783.6,792.85,799.99,4682806,-0.65,-5.15,5627.95,5539.75,18662.37,NO
6/25/2013,RELIANCE,792.85,799.7,796.15,778.5,792.65,789.94,3728564,-0.03,-0.2,5647.95,5558.7,18716.11,YES
6/26/2013,RELIANCE,792.65,809.45,819.9,795,803.8,807.56,4396198,1.39,11.15,5749.5,5648.7,19093.18,YES
6/27/2013,RELIANCE,803.8,816.5,814.45,801.1,803.6,808.71,3808494,-0.02,-0.2,5834.1,5731.6,19352.48,YES
6/28/2013,RELIANCE,803.6,869.5,836.95,814.4,830,826.62,5886358,3.18,26.4,5885.5,5798.15,19573.93,YES
7/1/2013,RELIANCE,830,862,873,846,862.6,858.94,11002553,3.78,32.6,5811.95,5725.25,19347.11,YES
7/2/2013,RELIANCE,862.6,883.1,888,855.65,885.7,878.74,4685396,2.61,23.1,5794.75,5705.9,19256.12,YES
7/3/2013,RELIANCE,885.7,860.5,891.8,868.75,871.85,878.64,4064138,-1.59,-13.85,5889.95,5793.15,19568.79,NO
7/4/2013,RELIANCE,871.85,853.1,863.35,848.55,850.85,853.16,2929628,-2.47,-21,5833.15,5734.65,19418.98,NO
